date,close
2023-10-18,102.333
2023-10-19,102.214
2023-10-20,102.25
2023-10-23,102.305
2023-10-24,102.272
2023-10-25,102.368
2023-10-26,102.47
2023-10-27,102.462
2023-10-30,102.472
2023-10-31,102.558
2023-11-01,102.517
2023-11-02,102.626
2023-11-03,102.589
2023-11-06,102.536
2023-11-07,102.53
2023-11-08,102.544
2023-11-09,102.541
2023-11-10,102.55
2023-11-13,102.6
2023-11-14,102.577
2023-11-15,102.613
2023-11-16,102.669
2023-11-17,102.686
2023-11-20,102.679
2023-11-21,102.658
2023-11-22,102.605
2023-11-23,102.552
2023-11-24,102.584
2023-11-27,102.572
2023-11-28,102.587
2023-11-29,102.535
2023-11-30,102.575
2023-12-01,102.604
2023-12-04,102.56
2023-12-05,102.569
2023-12-06,102.544
2023-12-07,102.583
2023-12-08,102.617
2023-12-11,102.685
2023-12-12,102.713
2023-12-13,102.825
2023-12-14,102.859
2023-12-15,102.902
2023-12-18,102.95
2023-12-19,102.932
2023-12-20,102.897
2023-12-21,102.922
2023-12-22,102.967
2023-12-25,103.042
2023-12-26,103.123
2023-12-27,103.233
2023-12-28,103.308
2023-12-29,103.411
2024-01-01,103.411
2024-01-02,103.22
2024-01-03,103.102
2024-01-04,103.157
2024-01-05,103.22
2024-01-08,103.2
2024-01-09,103.252
2024-01-10,103.222
2024-01-11,103.202
2024-01-12,103.18
2024-01-15,103.202
2024-01-16,103.203
2024-01-17,103.238
2024-01-18,103.265
2024-01-19,103.341
2024-01-22,103.379
2024-01-23,103.374
2024-01-24,103.35
2024-01-25,103.463
2024-01-26,103.487
2024-01-29,103.525
2024-01-30,103.677
2024-01-31,103.655
2024-02-01,103.645
2024-02-02,103.611
2024-02-05,103.693
2024-02-06,103.619
2024-02-07,103.627
2024-02-08,103.734
2024-02-19,103.745
2024-02-20,103.83
2024-02-21,103.82
2024-02-22,103.922
2024-02-23,104.014
2024-02-26,104.026
2024-02-27,104.043
2024-02-28,104.056
2024-02-29,104.134
2024-03-01,104.013
2024-03-04,104.031
2024-03-05,104.081
2024-03-06,104.135
2024-03-07,104.174
2024-03-08,104.176
2024-03-11,104.149
2024-03-12,104.058
2024-03-13,103.984
2024-03-14,103.971
2024-03-15,104.019
2024-03-18,104.112
2024-03-19,104.203
2024-03-20,104.18
2024-03-21,104.2
2024-03-22,104.22
2024-03-25,104.216
2024-03-26,104.227
2024-03-27,104.33
2024-03-28,104.365
2024-03-29,104.405
2024-04-01,104.358
2024-04-02,104.402
2024-04-03,104.497
2024-04-08,104.557
2024-04-09,104.622
2024-04-10,104.619
2024-04-11,104.65
2024-04-12,104.723
2024-04-15,104.693
2024-04-16,104.655
2024-04-17,104.642
2024-04-18,104.722
2024-04-19,104.753
2024-04-22,104.815
2024-04-23,104.888
2024-04-24,104.8
2024-04-25,104.816
2024-04-26,104.694
2024-04-29,104.388
2024-04-30,104.647
2024-05-06,104.795
2024-05-07,104.885
2024-05-08,104.865
2024-05-09,104.819
2024-05-10,104.803
2024-05-13,104.898
2024-05-14,104.945
2024-05-15,104.927
2024-05-16,104.929
2024-05-17,104.917
2024-05-20,104.984
2024-05-21,104.97
2024-05-22,104.986
2024-05-23,105.046
2024-05-24,105.055
2024-05-27,105.039
2024-05-28,105.073
2024-05-29,105.107
2024-05-30,105.121
2024-05-31,105.121
2024-06-03,105.192
2024-06-04,105.199
2024-06-05,105.251
2024-06-06,105.247
2024-06-07,105.294
2024-06-11,105.308
2024-06-12,105.296
2024-06-13,105.276
2024-06-14,105.287
2024-06-17,105.3
2024-06-18,105.326
2024-06-19,105.372
2024-06-20,105.389
2024-06-21,105.364
2024-06-24,105.413
2024-06-25,105.472
2024-06-26,105.509
2024-06-27,105.576
2024-06-28,105.597
2024-07-01,105.53
2024-07-02,105.587
2024-07-03,105.629
2024-07-04,105.645
2024-07-05,105.578
2024-07-08,105.487
2024-07-09,105.575
2024-07-10,105.573
2024-07-11,105.588
2024-07-12,105.636
2024-07-15,105.665
2024-07-16,105.657
2024-07-17,105.685
2024-07-18,105.669
2024-07-19,105.694
2024-07-22,105.817
2024-07-23,105.905
2024-07-24,105.884
2024-07-25,105.874
2024-07-26,105.9
2024-07-29,105.891
2024-07-30,105.919
2024-07-31,105.984
2024-08-01,106.051
2024-08-02,106.093
2024-08-05,106.147
2024-08-06,106.083
2024-08-07,106.093
2024-08-08,106.025
2024-08-09,105.94
2024-08-12,105.816
2024-08-13,105.92
2024-08-14,105.975
2024-08-15,105.885
2024-08-16,105.901
2024-08-19,105.895
2024-08-20,105.878
2024-08-21,105.791
2024-08-22,105.895
2024-08-23,105.953
2024-08-26,105.977
2024-08-27,105.922
2024-08-28,105.945
2024-08-29,105.931
2024-08-30,105.936
2024-09-02,106.063
2024-09-03,106.13
2024-09-04,106.124
2024-09-05,106.151
2024-09-06,106.174
2024-09-09,106.202
2024-09-10,106.206
2024-09-11,106.292
2024-09-12,106.29
2024-09-13,106.317
2024-09-18,106.319
2024-09-19,106.26
2024-09-20,106.319
2024-09-23,106.321
2024-09-24,106.325
2024-09-25,106.47
2024-09-26,106.461
2024-09-27,106.244
2024-09-30,106.138
2024-10-08,106.035
2024-10-09,106.019
2024-10-10,106.196
2024-10-11,106.306
2024-10-14,106.32
2024-10-15,106.388
2024-10-16,106.362
2024-10-17,106.396
2024-10-18,106.382
2024-10-21,106.373
2024-10-22,106.335
2024-10-23,106.215
2024-10-24,106.276
2024-10-25,106.27
2024-10-28,106.29
2024-10-29,106.35
2024-10-30,106.354
2024-10-31,106.393
2024-11-01,106.484
2024-11-04,106.499
2024-11-05,106.484
2024-11-06,106.48
2024-11-07,106.517
2024-11-08,106.535
2024-11-11,106.547
2024-11-12,106.576
2024-11-13,106.573
2024-11-14,106.572
2024-11-15,106.575
2024-11-18,106.53
2024-11-19,106.555
2024-11-20,106.578
2024-11-21,106.61
2024-11-22,106.632
2024-11-25,106.642
2024-11-26,106.661
2024-11-27,106.644
2024-11-28,106.685
2024-11-29,106.758
2024-12-02,106.945
2024-12-03,106.955
2024-12-04,107.018
2024-12-05,107.019
2024-12-06,106.999
2024-12-09,107.008
2024-12-10,107.17
2024-12-11,107.207
2024-12-12,107.269
2024-12-13,107.457
2024-12-16,107.545
2024-12-17,107.47
2024-12-18,107.481
2024-12-19,107.55
2024-12-20,107.697
2024-12-23,107.787
2024-12-24,107.818
2024-12-25,107.719
2024-12-26,107.704
2024-12-27,107.827
2024-12-30,107.798
2024-12-31,107.79
2025-01-02,107.785
2025-01-03,107.884
2025-01-06,107.86
2025-01-07,107.784
2025-01-08,107.722
2025-01-09,107.632
2025-01-13,107.547
2025-01-14,107.616
2025-01-15,107.68
2025-01-16,107.594
2025-01-17,107.569
2025-01-20,107.544
2025-01-21,107.628
2025-01-22,107.608
2025-01-23,107.535
2025-01-24,107.538
2025-01-27,107.707
2025-02-05,107.71
2025-02-06,107.78
2025-02-07,107.785
2025-02-10,107.688
2025-02-11,107.667
2025-02-12,107.666
2025-02-13,107.626
2025-02-14,107.526
2025-02-17,107.5
2025-02-18,107.426
2025-02-19,107.465
2025-02-20,107.397
2025-02-24,107.129
2025-02-25,107.209
2025-02-26,107.245
2025-02-27,107.192
2025-02-28,107.232
2025-03-03,107.36
2025-03-04,107.37
2025-03-05,107.408
2025-03-06,107.346
2025-03-07,107.234
2025-03-10,107.172
2025-03-11,107.107
2025-03-12,107.329
2025-03-13,107.269
2025-03-14,107.246
2025-03-17,107.245
2025-03-18,107.213
2025-03-19,107.196
2025-03-20,107.313
2025-03-21,107.314
2025-03-24,107.29
2025-03-25,107.301
2025-03-26,107.345
2025-03-27,107.35
2025-03-28,107.338
2025-03-31,107.348
2025-04-01,107.359
2025-04-02,107.387
2025-04-03,107.576
2025-04-07,107.71
2025-04-08,107.641
2025-04-09,107.6
2025-04-10,107.647
2025-04-11,107.719
2025-04-14,107.723
2025-04-15,107.708
2025-04-16,107.718
2025-04-17,107.689
2025-04-18,107.665
2025-04-21,107.63
2025-04-22,107.643
2025-04-23,107.629
2025-04-24,107.604
2025-04-25,107.661
2025-04-28,107.657
2025-04-29,107.726
2025-04-30,107.808
2025-05-06,107.748
2025-05-07,107.798
2025-05-08,107.889
2025-05-09,107.929
2025-05-12,107.95
2025-05-13,107.949
2025-05-14,107.939
2025-05-15,107.9
2025-05-16,107.822
2025-05-19,107.831
2025-05-20,107.868
2025-05-21,107.871
2025-05-22,107.88
2025-05-23,107.875
2025-05-26,107.865
2025-05-27,107.852
2025-05-28,107.838
2025-05-29,107.81
2025-05-30,107.879
2025-06-03,107.862
2025-06-04,107.87
2025-06-05,107.886
2025-06-06,107.939
2025-06-09,107.986
2025-06-10,107.997
2025-06-11,108.015
2025-06-12,107.991
2025-06-13,107.997
2025-06-16,107.982
2025-06-17,108.051
2025-06-18,108.068
2025-06-19,108.077
2025-06-20,108.084
2025-06-23,108.082
2025-06-24,108.059
2025-06-25,108.065
2025-06-26,108.061
2025-06-27,108.1
2025-06-30,108.101
2025-07-01,108.126
2025-07-02,108.175
2025-07-03,108.185
2025-07-04,108.211
2025-07-07,108.166
2025-07-08,108.134
2025-07-09,108.123
2025-07-10,108.091
2025-07-11,108.059
2025-07-14,108.04
2025-07-15,108.098
2025-07-16,108.126
2025-07-17,108.129
2025-07-18,108.108
2025-07-21,108.109
2025-07-22,108.104
2025-07-23,108.081
2025-07-24,107.998
2025-07-25,107.958
2025-07-28,108.007
2025-07-29,107.983
2025-07-30,108.0
2025-07-31,108.089
2025-08-01,108.077
2025-08-04,108.07
2025-08-05,108.068
2025-08-06,108.081
2025-08-07,108.121
2025-08-08,108.159
2025-08-11,108.11
2025-08-12,108.098
2025-08-13,108.112
2025-08-14,108.091
2025-08-15,108.1
2025-08-18,107.971
2025-08-19,107.97
2025-08-20,107.96
2025-08-21,108.0
2025-08-22,107.993
2025-08-25,108.014
2025-08-26,108.038
2025-08-27,108.055
2025-08-28,108.02
2025-08-29,108.03
2025-09-01,108.075
2025-09-02,108.08
2025-09-03,108.145
2025-09-04,108.184
2025-09-05,108.127
2025-09-08,108.1
2025-09-09,108.078
2025-09-10,107.987
2025-09-11,107.995
2025-09-12,108.001
2025-09-15,108.05
2025-09-16,108.048
2025-09-17,108.135
2025-09-18,108.115
2025-09-19,108.089
2025-09-22,108.094
2025-09-23,108.075
2025-09-24,108.055
2025-09-25,108.004
2025-09-26,108.007
2025-09-29,108.028
2025-09-30,108.153
2025-10-09,108.169
2025-10-10,108.133
2025-10-13,108.14
2025-10-14,108.174
2025-10-15,108.151
2025-10-16,108.181
2025-10-17,108.212
2025-10-20,108.175
2025-10-21,108.2
