date,close
2023-04-04,4.283
2023-04-05,4.283
2023-04-06,4.343
2023-04-07,4.341
2023-04-10,4.3
2023-04-11,4.321
2023-04-12,4.36
2023-04-13,4.358
2023-04-14,4.376
2023-04-17,4.327
2023-04-18,4.314
2023-04-19,4.314
2023-04-20,4.32
2023-04-21,4.297
2023-04-24,4.288
2023-04-25,4.324
2023-04-26,4.338
2023-04-27,4.343
2023-04-28,4.307
2023-05-02,4.307
2023-05-03,4.307
2023-05-04,4.406
2023-05-05,4.426
2023-05-08,4.377
2023-05-09,4.389
2023-05-10,4.404
2023-05-11,4.404
2023-05-12,4.374
2023-05-15,4.392
2023-05-16,4.383
2023-05-17,4.362
2023-05-18,4.354
2023-05-19,4.339
2023-05-22,4.36
2023-05-23,4.338
2023-05-24,4.362
2023-05-25,4.346
2023-05-26,4.322
2023-05-29,4.319
2023-05-30,4.31
2023-05-31,4.372
2023-06-01,4.372
2023-06-02,4.378
2023-06-05,4.332
2023-06-06,4.361
2023-06-07,4.371
2023-06-08,4.347
2023-06-09,4.38
2023-06-12,4.385
2023-06-13,4.398
2023-06-14,4.368
2023-06-15,4.334
2023-06-16,4.365
2023-06-19,4.379
2023-06-20,4.378
2023-06-21,4.36
2023-06-26,4.355
2023-06-27,4.362
2023-06-28,4.336
2023-06-29,4.347
2023-06-30,4.358
2023-07-03,4.366
2023-07-04,4.37
2023-07-05,4.377
2023-07-06,4.376
2023-07-07,4.37
2023-07-10,4.38
2023-07-11,4.383
2023-07-12,4.38
2023-07-13,4.416
2023-07-14,4.401
2023-07-17,4.41
2023-07-18,4.43
2023-07-19,4.478
2023-07-20,4.478
2023-07-21,4.449
2023-07-24,4.446
2023-07-25,4.424
2023-07-26,4.442
2023-07-27,4.457
2023-07-28,4.417
2023-07-31,4.418
2023-08-01,4.434
2023-08-02,4.432
2023-08-03,4.411
2023-08-04,4.404
2023-08-07,4.412
2023-08-08,4.416
2023-08-09,4.414
2023-08-10,4.398
2023-08-11,4.417
2023-08-14,4.422
2023-08-15,4.422
2023-08-16,4.434
2023-08-17,4.433
2023-08-18,4.42
2023-08-21,4.442
2023-08-22,4.435
2023-08-23,4.451
2023-08-24,4.466
2023-08-25,4.449
2023-08-28,4.452
2023-08-29,4.467
2023-08-30,4.477
2023-08-31,4.49
2023-09-01,4.485
2023-09-04,4.514
2023-09-05,4.514
2023-09-06,4.508
2023-09-07,4.509
2023-09-08,4.536
2023-09-11,4.536
2023-09-12,4.55
2023-09-13,4.558
2023-09-14,4.6
2023-09-15,4.558
2023-09-18,4.539
2023-09-19,4.562
2023-09-20,4.598
2023-09-21,4.582
2023-09-22,4.57
2023-09-25,4.594
2023-09-26,4.592
2023-09-27,4.522
2023-09-28,4.463
2023-10-09,4.406
2023-10-10,4.356
2023-10-11,4.36
2023-10-12,4.392
2023-10-13,4.401
2023-10-16,4.467
2023-10-17,4.484
2023-10-18,4.522
2023-10-19,4.548
2023-10-20,4.598
2023-10-23,4.58
2023-10-24,4.579
2023-10-25,4.567
2023-10-26,4.588
2023-10-27,4.596
2023-10-30,4.612
2023-10-31,4.616
2023-11-01,4.601
2023-11-02,4.609
2023-11-03,4.607
2023-11-06,4.592
2023-11-07,4.573
2023-11-08,4.551
2023-11-09,4.526
2023-11-10,4.551
2023-11-13,4.535
2023-11-14,4.552
2023-11-15,4.569
2023-11-16,4.557
2023-11-17,4.571
2023-11-20,4.523
2023-11-21,4.515
2023-11-22,4.499
2023-11-23,4.494
2023-11-24,4.496
2023-11-27,4.54
2023-11-28,4.555
2023-11-29,4.591
2023-11-30,4.59
2023-12-01,4.59
2023-12-04,4.64
2023-12-05,4.576
2023-12-06,4.568
2023-12-07,4.576
2023-12-08,4.585
2023-12-11,4.551
2023-12-12,4.531
2023-12-13,4.524
2023-12-14,4.598
2023-12-15,4.584
2023-12-18,4.579
2023-12-19,4.586
2023-12-20,4.6
2023-12-21,4.603
2023-12-22,4.629
2023-12-25,4.637
2023-12-26,4.643
2023-12-27,4.664
2023-12-28,4.669
2023-12-29,4.645
2024-01-01,4.645
2024-01-02,4.667
2024-01-03,4.659
2024-01-04,4.645
2024-01-05,4.653
2024-01-08,4.652
2024-01-09,4.641
2024-01-10,4.632
2024-01-11,4.63
2024-01-12,4.636
2024-01-15,4.669
2024-01-16,4.668
2024-01-17,4.625
2024-01-18,4.619
2024-01-19,4.637
2024-01-22,4.623
2024-01-23,4.62
2024-01-24,4.621
2024-01-25,4.599
2024-01-26,4.624
2024-01-29,4.628
2024-01-30,4.64
2024-01-31,4.642
2024-02-01,4.655
2024-02-02,4.672
2024-02-05,4.642
2024-02-06,4.63
2024-02-07,4.646
2024-02-08,4.653
2024-02-19,4.631
2024-02-20,4.631
2024-02-21,4.631
2024-02-22,4.627
2024-02-23,4.617
2024-02-26,4.641
2024-02-27,4.641
2024-02-28,4.635
2024-02-29,4.642
2024-03-01,4.66
2024-03-04,4.721
2024-03-05,4.788
2024-03-06,4.815
2024-03-07,4.872
2024-03-08,4.874
2024-03-11,4.891
2024-03-12,4.871
2024-03-13,4.862
2024-03-14,4.873
2024-03-15,4.888
2024-03-18,4.853
2024-03-19,4.864
2024-03-20,4.868
2024-03-21,4.964
2024-03-22,4.933
2024-03-25,4.943
2024-03-26,4.95
2024-03-27,4.971
2024-03-28,5.008
2024-03-29,5.109
2024-04-01,5.146
2024-04-02,5.147
2024-04-03,5.215
2024-04-08,5.349
2024-04-09,5.359
2024-04-10,5.379
2024-04-11,5.339
2024-04-12,5.482
2024-04-15,5.4
2024-04-16,5.449
2024-04-17,5.45
2024-04-18,5.427
2024-04-19,5.46
2024-04-22,5.354
2024-04-23,5.219
2024-04-24,5.28
2024-04-25,5.281
2024-04-26,5.318
2024-04-29,5.282
2024-04-30,5.268
2024-05-06,5.235
2024-05-07,5.252
2024-05-08,5.243
2024-05-09,5.236
2024-05-10,5.359
2024-05-13,5.329
2024-05-14,5.308
2024-05-15,5.35
2024-05-16,5.409
2024-05-17,5.405
2024-05-20,5.539
2024-05-21,5.477
2024-05-22,5.48
2024-05-23,5.353
2024-05-24,5.298
2024-05-27,5.315
2024-05-28,5.324
2024-05-29,5.356
2024-05-30,5.3
2024-05-31,5.326
2024-06-03,5.276
2024-06-04,5.335
2024-06-05,5.305
2024-06-06,5.381
2024-06-07,5.382
2024-06-11,5.223
2024-06-12,5.248
2024-06-13,5.251
2024-06-14,5.254
2024-06-17,5.27
2024-06-18,5.273
2024-06-19,5.289
2024-06-20,5.335
2024-06-21,5.361
2024-06-24,5.284
2024-06-25,5.286
2024-06-26,5.256
2024-06-27,5.225
2024-06-28,5.28
2024-07-01,5.284
2024-07-02,5.294
2024-07-03,5.32
2024-07-04,5.351
2024-07-05,5.363
2024-07-08,5.369
2024-07-09,5.349
2024-07-10,5.38
2024-07-11,5.399
2024-07-12,5.442
2024-07-15,5.431
2024-07-16,5.49
2024-07-17,5.557
2024-07-18,5.55
2024-07-19,5.41
2024-07-22,5.409
2024-07-23,5.379
2024-07-24,5.446
2024-07-25,5.317
2024-07-26,5.334
2024-07-29,5.373
2024-07-30,5.373
2024-07-31,5.42
2024-08-01,5.465
2024-08-02,5.493
2024-08-05,5.353
2024-08-06,5.314
2024-08-07,5.331
2024-08-08,5.332
2024-08-09,5.381
2024-08-12,5.415
2024-08-13,5.458
2024-08-14,5.443
2024-08-15,5.428
2024-08-16,5.437
2024-08-19,5.494
2024-08-20,5.492
2024-08-21,5.526
2024-08-22,5.506
2024-08-23,5.489
2024-08-26,5.516
2024-08-27,5.516
2024-08-28,5.515
2024-08-29,5.517
2024-08-30,5.503
2024-09-02,5.48
2024-09-03,5.483
2024-09-04,5.446
2024-09-05,5.482
2024-09-06,5.505
2024-09-09,5.461
2024-09-10,5.497
2024-09-11,5.524
2024-09-12,5.522
2024-09-13,5.593
2024-09-18,5.593
2024-09-19,5.584
2024-09-20,5.656
2024-09-23,5.69
2024-09-24,5.68
2024-09-25,5.734
2024-09-26,5.734
2024-09-27,5.73
2024-09-30,5.695
2024-10-08,5.711
2024-10-09,5.63
2024-10-10,5.647
2024-10-11,5.728
2024-10-14,5.781
2024-10-15,5.778
2024-10-16,5.859
2024-10-17,5.882
2024-10-18,5.917
2024-10-21,6.009
2024-10-22,5.999
2024-10-23,6.028
2024-10-24,5.971
2024-10-25,5.977
2024-10-28,5.998
2024-10-29,6.049
2024-10-30,6.12
2024-10-31,6.083
2024-11-01,6.027
2024-11-04,5.984
2024-11-05,5.98
2024-11-06,5.966
2024-11-07,5.833
2024-11-08,5.875
2024-11-11,5.88
2024-11-12,5.78
2024-11-13,5.768
2024-11-14,5.661
2024-11-15,5.664
2024-11-18,5.74
2024-11-19,5.857
2024-11-20,5.841
2024-11-21,5.913
2024-11-22,5.99
2024-11-25,5.893
2024-11-26,5.821
2024-11-27,5.883
2024-11-28,5.858
2024-11-29,5.905
2024-12-02,5.856
2024-12-03,5.916
2024-12-04,5.908
2024-12-05,5.907
2024-12-06,5.883
2024-12-09,5.917
2024-12-10,5.943
2024-12-11,5.993
2024-12-12,6.029
2024-12-13,5.985
2024-12-16,5.929
2024-12-17,5.924
2024-12-18,5.915
2024-12-19,5.868
2024-12-20,5.87
2024-12-23,5.931
2024-12-24,5.906
2024-12-25,5.917
2024-12-26,5.922
2024-12-27,5.935
2024-12-30,5.904
2024-12-31,5.908
2025-01-02,5.956
2025-01-03,6.008
2025-01-06,5.969
2025-01-07,5.985
2025-01-08,6.014
2025-01-09,6.048
2025-01-13,6.106
2025-01-14,6.05
2025-01-15,6.085
2025-01-16,6.105
2025-01-17,6.124
2025-01-20,6.113
2025-01-21,6.112
2025-01-22,6.163
2025-01-23,6.172
2025-01-24,6.202
2025-01-27,6.187
2025-02-05,6.413
2025-02-06,6.388
2025-02-07,6.404
2025-02-10,6.501
2025-02-11,6.566
2025-02-12,6.524
2025-02-13,6.557
2025-02-14,6.589
2025-02-17,6.48
2025-02-18,6.536
2025-02-19,6.587
2025-02-20,6.607
2025-02-24,6.562
2025-02-25,6.565
2025-02-26,6.506
2025-02-27,6.476
2025-02-28,6.427
2025-03-03,6.435
2025-03-04,6.481
2025-03-05,6.533
2025-03-06,6.516
2025-03-07,6.503
2025-03-10,6.526
2025-03-11,6.488
2025-03-12,6.51
2025-03-13,6.557
2025-03-14,6.658
2025-03-17,6.66
2025-03-18,6.714
2025-03-19,6.78
2025-03-20,6.798
2025-03-21,6.757
2025-03-24,6.764
2025-03-25,6.761
2025-03-26,6.78
2025-03-27,6.797
2025-03-28,6.931
2025-03-31,6.995
2025-04-01,7.047
2025-04-02,7.019
2025-04-03,7.092
2025-04-07,6.862
2025-04-08,6.9
2025-04-09,6.999
2025-04-10,7.151
2025-04-11,7.251
2025-04-14,7.313
2025-04-15,7.313
2025-04-16,7.495
2025-04-17,7.553
2025-04-18,7.57
2025-04-21,7.716
2025-04-22,7.97
2025-04-23,7.489
2025-04-24,7.569
2025-04-25,7.524
2025-04-28,7.453
2025-04-29,7.505
2025-04-30,7.459
2025-05-06,7.601
2025-05-07,7.657
2025-05-08,7.543
2025-05-09,7.518
2025-05-12,7.362
2025-05-13,7.32
2025-05-14,7.267
2025-05-15,7.05
2025-05-16,7.165
2025-05-19,7.211
2025-05-20,7.197
2025-05-21,7.428
2025-05-22,7.436
2025-05-23,7.439
2025-05-26,7.413
2025-05-27,7.353
2025-05-28,7.362
2025-05-29,7.29
2025-05-30,7.36
2025-06-03,7.468
2025-06-04,7.463
2025-06-05,7.473
2025-06-06,7.468
2025-06-09,7.388
2025-06-10,7.396
2025-06-11,7.418
2025-06-12,7.486
2025-06-13,7.58
2025-06-16,7.55
2025-06-17,7.488
2025-06-18,7.493
2025-06-19,7.454
2025-06-20,7.426
2025-06-23,7.454
2025-06-24,7.365
2025-06-25,7.383
2025-06-26,7.397
2025-06-27,7.318
2025-06-30,7.307
2025-07-01,7.389
2025-07-02,7.387
2025-07-03,7.435
2025-07-04,7.397
