date,close
2025-03-14,1.628
2025-03-17,1.637
2025-03-18,1.655
2025-03-19,1.637
2025-03-20,1.666
2025-03-21,1.654
2025-03-24,1.683
2025-03-25,1.703
2025-03-26,1.707
2025-03-27,1.678
2025-03-28,1.663
2025-03-31,1.597
2025-04-01,1.62
2025-04-02,1.631
2025-04-03,1.598
2025-04-07,1.438
2025-04-08,1.496
2025-04-09,1.452
2025-04-10,1.597
2025-04-11,1.576
2025-04-14,1.607
2025-04-15,1.588
2025-04-16,1.562
2025-04-17,1.56
2025-04-18,1.553
2025-04-21,1.533
2025-04-22,1.531
2025-04-23,1.578
2025-04-24,1.57
2025-04-25,1.631
2025-04-28,1.636
2025-04-29,1.635
2025-04-30,1.635
2025-05-06,1.656
2025-05-07,1.658
2025-05-08,1.68
2025-05-09,1.682
2025-05-12,1.711
2025-05-13,1.725
2025-05-14,1.773
2025-05-15,1.767
2025-05-16,1.768
2025-05-19,1.757
2025-05-20,1.779
2025-05-21,1.764
2025-05-22,1.755
2025-05-23,1.75
2025-05-26,1.754
2025-05-27,1.761
2025-05-28,1.777
2025-05-29,1.806
2025-05-30,1.768
2025-06-03,1.778
2025-06-04,1.796
2025-06-05,1.797
2025-06-06,1.792
2025-06-09,1.8
2025-06-10,1.804
2025-06-11,1.812
2025-06-12,1.807
2025-06-13,1.786
2025-06-17,1.808
2025-06-18,1.803
2025-06-19,1.793
2025-06-20,1.795
2025-06-23,1.79
2025-06-24,1.832
2025-06-25,1.836
2025-06-26,1.845
2025-06-27,1.862
2025-06-30,1.872
2025-07-02,1.864
2025-07-03,1.873
2025-07-04,1.881
2025-07-07,1.88
2025-07-08,1.88
2025-07-09,1.878
2025-07-10,1.886
2025-07-11,1.881
2025-07-14,1.872
2025-07-15,1.899
2025-07-16,1.886
2025-07-17,1.901
2025-07-18,1.913
2025-07-21,1.912
2025-07-22,1.915
2025-07-23,1.911
2025-07-24,1.912
2025-07-25,1.918
2025-07-28,1.934
2025-07-29,1.935
2025-07-30,1.93
2025-07-31,1.96
2025-08-01,1.921
2025-08-04,1.893
2025-08-05,1.926
2025-08-06,1.912
2025-08-07,1.931
2025-08-08,1.94
2025-08-11,1.959
2025-08-12,1.953
2025-08-13,1.974
2025-08-14,1.968
2025-08-15,1.975
2025-08-18,1.964
2025-08-19,1.959
2025-08-20,1.929
2025-08-21,1.929
2025-08-22,1.913
2025-08-25,1.938
2025-08-26,1.931
2025-08-27,1.947
2025-08-28,1.939
2025-08-29,1.945
2025-09-01,1.925
2025-09-02,1.925
2025-09-03,1.923
2025-09-04,1.929
2025-09-05,1.952
2025-09-08,1.949
2025-09-09,1.955
2025-09-10,1.962
2025-09-11,1.959
2025-09-12,1.967
2025-09-15,1.98
2025-09-16,1.994
2025-09-17,1.987
2025-09-18,1.996
2025-09-19,2.003
2025-09-22,2.018
2025-09-23,2.038
2025-09-24,2.029
2025-09-25,2.018
2025-09-26,2.013
2025-09-29,2.029
2025-09-30,2.036
2025-10-09,2.075
2025-10-10,2.075
2025-10-13,2.04
2025-10-14,2.018
